name,sku,price,qty
"New Seagate 3.5"" 2TB 7200 RPM 32MB or 64MB  SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331081011,125,30
"New Hitachi 3.5"" 2TB 7200 RPM 32MB or 64MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091400,125,30
"New Samsung 3.5""  2TB 7200 RPM 64MB or 32MB SATA HDD Hard Disk Driver Desktop",osst-20120521060401,125,30
"WD Western Digital 3.5"" 2.5TB 5400 RPM 32MB SATA Hard Disk Driver Desktop PC",osst-20120321065109,135,59
"WD Western Digital 3.5"" 3TB 5400 RPM 32MB SATA HDD Hard Disk Driver Desktop PC",osst-20120322080425,135,59
"Seagate 3.5"" 2.5TB 5400 RPM 32MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331094311,135,30
"Seagate 3.5"" 3TB 5400 RPM 32MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331094906,135,30
"Hitachi 3.5"" 2.5TB 5400 RPM 32MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091428,135,30
"Hitachi 3.5"" 3TB 5400 RPM 32MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091430,135,30
"WD Western Digital 3.5"" 2.5TB 7200 RPM 16MB SATA Hard Disk Driver Desktop PC",osst-20120321064927,145,59
"WD Western Digital 3.5"" 3TB 7200 RPM 16MB SATA Hard Disk Driver Desktop PC",osst-20120322080209,145,59
"Seagate 3.5"" 2.5TB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331094522,145,30
"Seagate 3.5"" 3TB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331094731,145,30
"Hitachi 3.5"" 2.5TB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091429,145,30
"Hitachi 3.5"" 3TB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091431,145,30
"New WD Western Digital 3.5"" 2.5TB 5900 RPM 64MB SATA Hard Disk Driver Desktop PC",osst-20120322030317,150,59
"New WD Western Digital 3.5"" 3TB 5900 RPM 64MB SATA HDD Hard Disk Driver Desktop",osst-20120322080657,150,59
"New Seagate 3.5"" 2.5TB 5900 RPM 64MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331082439,150,30
"New Seagate 3.5"" 3TB 5900 RPM 64MB SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331083140,150,30
"New Hitachi 3.5"" 2.5TB 5900 RPM 64MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091401,150,30
"New Hitachi 3.5"" 3TB 5900 RPM 64MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091403,150,30
"New WD Western Digital 3.5"" 2.5TB 7200 RPM 64MB or 32MB SATA Hard Disk Driver Desktop",osst-20120322030559,160,59
"New WD Western Digital 3.5"" 3TB 7200 RPM 64MB or 32MB SATA HDD Hard Disk Driver Desktop",osst-20120322081002,160,59
"New Seagate 3.5"" 2.5TB 7200 RPM 32MB or 64MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331082739,160,30
"New Seagate 3.5"" 3TB 7200 RPM 32MB or 64MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331082953,160,30
"New Hitachi 3.5"" 2.5TB 7200 RPM 32MB or 64MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091402,160,30
"New Hitachi 3.5"" 3TB 7200 rpm 64MB or 32MB SATA HDD Hard Disk Driver Desktop PC",osst-20120502015330,160,30
