name,price,qty,sku,condition,weight,memory_capacity,memory_card_brand,memory_speed
Nanya DDR3 1GB 1024MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,9.5,59,osst-20110119055639,New & Unused,51,1GB,Nanya,PC3-8500 / 1066MHz
Nanya DDR3 1GB 1024MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,18.5,59,osst-20110519033024,New & Unused,51,1GB,Nanya,PC3-8500 / 1066MHz
Nanya DDR3 1GB 1024MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,9.5,59,osst-20110517015405,New & Unused,51,1GB,Nanya,PC3-8500 / 1066MHz
Nanya DDR3 1GB 1024MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,18.5,59,osst-20110519025907,New & Unused,51,1GB,Nanya,PC3-8500 / 1066MHz
Nanya DDR3 1GB PC3-8500 1066MHZ Server RAM Dram ECC REG,25,59,osst-20110916095111,New & Unused,99,1GB,Nanya,PC3-8500 / 1066MHz
Nanya DDR3 1GB PC3-8500E 1066MHZ Server DRAM Memory ECC,25,59,osst-20110916100613,New & Unused,99,1GB,Nanya,PC3-8500 / 1066MHz
Qimonda DDR3 1GB 1024MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,9.5,59,osst-20110517022712,New & Unused,51,1GB,Qimonda / Infineon,PC3-8500 / 1066MHz
Qimonda DDR3 1GB 1024MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,18.5,59,osst-20110518084216,New & Unused,51,1GB,Qimonda / Infineon,PC3-8500 / 1066MHz
Qimonda DDR3 1GB 1024MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,9.5,59,osst-20110517021650,New & Unused,51,1GB,Qimonda / Infineon,PC3-8500 / 1066MHz
Qimonda DDR3 1GB 1024MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,18.5,59,osst-20110518083135,New & Unused,51,1GB,Qimonda / Infineon,PC3-8500 / 1066MHz
Qimonda DDR3 1GB PC3-8500 1066MHZ Server RAM Dram ECC REG,25,59,osst-20110920085559,New & Unused,99,1GB,Qimonda / Infineon,PC3-8500 / 1066MHz
Qimonda DDR3 1GB PC3-8500E 1066MHZ Server DRAM Memory ECC,25,59,osst-20110920090413,New & Unused,99,1GB,Qimonda / Infineon,PC3-8500 / 1066MHz
Samsung DDR3 1GB 1024MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,9.5,59,osst-20101229054479,New & Unused,51,1GB,Samsung,PC3-8500 / 1066MHz
Samsung DDR3 1GB 1024MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,18.5,59,osst-20110518072400,New & Unused,51,1GB,Samsung,PC3-8500 / 1066MHz
Samsung DDR3 1GB 1024MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,9.5,59,osst-20101229054473,New & Unused,51,1GB,Samsung,PC3-8500 / 1066MHz
Samsung DDR3 1GB 1024MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,18.5,59,osst-20110518025930,New & Unused,51,1GB,Samsung,PC3-8500 / 1066MHz
Samsung DDR3 1GB PC3-8500 1066 Server RAM Dram ECC REG,25,59,osst-20110906075632,New & Unused,99,1GB,Samsung,PC3-8500 / 1066MHz
Samsung DDR3 1GB PC3-8500E 1066 Mhz Server DRAM Memory Module ECC ,25,59,osst-20110903085036,New & Unused,99,1GB,Samsung,PC3-8500 / 1066MHz
Elpida 256MB SDRAM PC 133S Lodimm Desktop Memory 168pin ,5.5,59,osst-20101229054313,New & Unused,51,256MB,ELPIDA,PC-133
Elpida 256MB SDRAM PC 133S Sodimm Laptop Memory 144pin Notebook,9.5,59,osst-20101229054312,New & Unused,51,256MB,ELPIDA,PC-133
Nanya 256MB SDRAM SD RAM PC 133S Lodimm Desktop Memory 168pin,5.8,59,osst-20110119055583,New & Unused,51,256MB,Nanya,PC-133
Elixir DDR1 256MB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin,9.5,59,osst-20110510070909,New & Unused,51,256MB,Elixir,PC-2100 / 266Mhz
Elixir DDR1 256MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20110122045857,New & Unused,51,256MB,Elixir,PC-2100 / 266Mhz
Elpida DDR1 256MB PC 2100S 266MHz Memory DRAM Lodimm Desktop 184pin,9.5,59,osst-20110325040022,New & Unused,51,256MB,ELPIDA,PC-2100 / 266MHz
Hynix DDR1 256MB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin,9.5,59,osst-20101223034358,New & Unused,51,256MB,Hynix,PC-2100 / 266MHz
Infineon DDR1 256MB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin ,9.5,59,osst-20110511094923,New & Unused,51,256MB,Qimonda / Infineon,PC-2100 / 266MHz
Infineon DDR1 256MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20110511065719,New & Unused,51,256MB,Qimonda / Infineon,PC-2100 / 266MHz
Micron DDR1 256MB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin ,9.5,59,osst-20110509021544,New & Unused,51,256MB,Micron,PC-2100 / 266MHz
Micron DDR1 256MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20110507031204,New & Unused,51,256MB,Micron,PC-2100 / 266MHz
Nanya DDR1 256MB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin,9.5,59,osst-20110119055592,New & Unused,51,256MB,Nanya,PC-2100 / 266MHz
Nanya DDR1 256MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20110119055585,New & Unused,51,256MB,Nanya,PC-2100 / 266MHz
Qimonda DDR1 256MB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin ,9.5,59,osst-20110511081713,New & Unused,51,256MB,Qimonda / Infineon,PC-2100 / 266MHz
Qimonda DDR1 256MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20110511071342,New & Unused,51,256MB,Qimonda / Infineon,PC-2100 / 266MHz
Samsung DDR1 256MB PC 2100S 266MHz Lodimm Desktop Memory DRAM 184pin,9.5,59,osst-20101229054402,New & Unused,51,256MB,Samsung,PC-2100 / 266MHZ
Samsung DDR1 256MB PC 2100S 266MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20101229054401,New & Unused,51,256MB,Samsung,PC-2100 / 266MHZ
Elixir DDR1 256MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin,9.5,59,osst-20110510071139,New & Unused,51,256MB,Elixir,PC-2700 / 333MHz
Elixir DDR1 256MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20110122050105,New & Unused,51,256MB,Elixir,PC-2700 / 333MHz
Elpida DDR1 256MB PC 2700S 333MHz Memory DRAM Lo dimm  Desktop 184Pin,9.5,59,osst-20110325035059,New & Unused,51,256MB,ELPIDA,PC-2700 / 333MHz
Elpida DDR1 256MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20110505093034,New & Unused,51,256MB,ELPIDA,PC-2700 / 333MHz
Hynix DDR1 256MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin,9.5,59,osst-20110505072413,New & Unused,51,256MB,Hynix,PC-2700 / 333MHz
Infineon DDR1 256MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin ,9.5,59,osst-20110511095244,New & Unused,51,256MB,Qimonda / Infineon,PC-2700 / 333Mhz
Infineon DDR1 256MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20110511072329,New & Unused,51,256MB,Qimonda / Infineon,PC-2700 / 333Mhz
Micron DDR1 256MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin ,9.5,59,osst-20110509022121,New & Unused,51,256MB,Micron,PC-2700 / 333MHz
Micron DDR1 256MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20110507031999,New & Unused,51,256MB,Micron,PC-2700 / 333MHz
Nanya DDR1 256MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin,9.5,59,osst-20110119055593,New & Unused,51,256MB,Nanya,PC-2700 / 333MHz
Nanya DDR1 256MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20110509065736,New & Unused,51,256MB,Nanya,PC-2700 / 333MHz
Qimonda DDR1 256MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin ,9.5,59,osst-20110511081953,New & Unused,51,256MB,Qimonda / Infineon,PC-2700 / 333MHz
Qimonda DDR1 256MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20110511072615,New & Unused,51,256MB,Qimonda / Infineon,PC-2700 / 333MHz
Samsung DDR1 256MB PC 2700S 333MHz Lodimm Desktop Memory DRAM 184pin,9.5,59,osst-20101229054403,New & Unused,51,256MB,Samsung,PC-2700 / 333MHZ
Samsung DDR1 256MB PC 2700S 333MHz Sodimm Laptop Memory DRAM 200pin Notebook,9.5,59,osst-20101229054400,New & Unused,51,256MB,Samsung,PC-2700 / 333MHZ
Elpida DDR1 2GB PC 2100R 266Mhz Server DRAM Memory Module ECC REG ,55,59,osst-20110908034458,New & Unused,99,2GB,ELPIDA,PC-2100 / 266MHz
Hynix DDR1 2GB PC 2100R 266Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110905025859,New & Unused,99,2GB,Hynix,PC-2100 / 266MHz
Infineon DDR1 2GB PC 2100R 266Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110908023618,New & Unused,99,2GB,Qimonda / Infineon,PC-2100 / 266MHz
Micron DDR1 2GB PC 2100R 266Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110905030937,New & Unused,99,2GB,Micron,PC-2100 / 266MHz
Nanya DDR1 2GB PC 2100R 266Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110908030226,New & Unused,99,2GB,Nanya,PC-2100 / 266MHz
Qimonda DDR1 2GB 2048MB PC 2100R 266MHz Server Memory ECC REG 184pin,55,59,osst-20110126034641,New & Unused,99,2GB,Qimonda / Infineon,PC-2100 / 266MHz
Qimonda DDR1 2GB PC 2100R 266Mhz Server DRAM Memory Module ECC REG,55,59,osst-20110906061535,New & Unused,99,2GB,Qimonda / Infineon,PC-2100 / 266MHz
Samsung DDR1 2GB PC 2100R 266MHz Server DRAM Memory Module ECC REG,55,59,osst-20110902075954,New & Unused,99,2GB,Samsung,PC-2100 / 266MHZ
ELPIDA DDR2 Server 2GB PC2-3200E 400MHZ  DRAM Memory Module ECC,38,59,osst-20111103085706,New & Unused,99,2GB,ELPIDA,PC2-3200 / 400MHZ
ELPIDA DDR2 Server 2GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,38,59,osst-20111103092024,New & Unused,99,2GB,ELPIDA,PC2-3200 / 400MHZ
Hynix DDR2 Server 2GB PC2-3200E 400MHZ  DRAM Memory Module ECC,38,59,osst-20111104034742,New & Unused,99,2GB,Hynix,PC2-3200 / 400MHZ
Hynix DDR2 Server 2GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,38,59,osst-20111104032546,New & Unused,99,2GB,Hynix,PC2-3200 / 400MHZ
Infineon DDR2 Server 2GB PC2-3200E 400MHZ  DRAM Memory Module ECC,38,59,osst-20111104035005,New & Unused,99,2GB,Qimonda / Infineon,PC2-3200 / 400MHZ
Infineon DDR2 Server 2GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,38,59,osst-20111105020016,New & Unused,99,2GB,Qimonda / Infineon,PC2-3200 / 400MHZ
Micron DDR2 Server 2GB PC2-3200E 400MHZ  DRAM Memory Module ECC ,38,59,osst-20111105032334,New & Unused,99,2GB,Micron,PC2-3200 / 400MHZ
Micron DDR2 Server 2GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,38,59,osst-20111105021859,New & Unused,99,2GB,Micron,PC2-3200 / 400MHZ
Nanya DDR2 Server 2GB PC2-3200E 400MHZ  DRAM Memory Module ECC ,38,59,osst-20111105032508,New & Unused,99,2GB,Nanya,PC2-3200 / 400MHz
Nanya DDR2 Server 2GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG ,38,59,osst-20111105035558,New & Unused,99,2GB,Nanya,PC2-3200 / 400MHz
Qimonda DDR2 Server 2GB PC2-3200E 400MHZ  DRAM Memory Module ECC,38,59,osst-20111105085834,New & Unused,99,2GB,Qimonda / Infineon,PC2-3200 / 400MHZ
Qimonda DDR2 Server 2GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,38,59,osst-20111105042831,New & Unused,99,2GB,Qimonda / Infineon,PC2-3200 / 400MHZ
Samsung DDR2 Server 2GB PC2-3200E 400MHZ  DRAM Memory Module ECC,38,59,osst-20110909071108,New & Unused,99,2GB,Samsung,PC2-3200 / 400MHZ
Elixir DDR2 2GB 2048MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110510085415,New & Unused,51,2GB,Elixir,PC2-4200 / 533MHz
Elixir DDR2 2GB 2048MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110524035837,New & Unused,51,2GB,Elixir,PC2-4200 / 533MHz
Elixir DDR2 2GB 2048MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110510084144,New & Unused,51,2GB,Elixir,PC2-4200 / 533MHz
Elixir DDR2 2GB 2048MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110524030759,New & Unused,51,2GB,Elixir,PC2-4200 / 533MHz
Elpida DDR2 2GB 2048MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110506032851,New & Unused,51,2GB,ELPIDA,PC2-4200 / 533MHz
Elpida DDR2 2GB 2048MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110524020544,New & Unused,51,2GB,ELPIDA,PC2-4200 / 533MHz
Elpida DDR2 2GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110506035822,New & Unused,51,2GB,ELPIDA,PC2-4200 / 533MHz
Elpida DDR2 2GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110524024303,New & Unused,51,2GB,ELPIDA,PC2-4200 / 533MHz
ELPIDA DDR2 Server 2GB PC2-4200E 533MHZ  DRAM Memory Module ECC,38,59,osst-20111103090621,New & Unused,99,2GB,ELPIDA,PC2-4200 / 533MHz
ELPIDA DDR2 Server 2GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,38,59,osst-20111103092243,New & Unused,99,2GB,ELPIDA,PC2-4200 / 533MHz
ELPIDA DDR2 Server 2GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,38,59,osst-20111103091818,New & Unused,99,2GB,ELPIDA,PC2-4200 / 533MHz
Hynix DDR2 2GB 2048MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110520044136,New & Unused,51,2GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 2GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110520082002,New & Unused,51,2GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 2GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110520082352,New & Unused,51,2GB,Hynix,PC2-4200 / 533MHz
Hynix DDR2 Server 2GB PC2-4200E 533MHZ  DRAM Memory Module ECC,38,59,osst-20111104034542,New & Unused,99,2GB,Hynix,PC2-4200 / 533MHZ
Hynix DDR2 Server 2GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,38,59,osst-20111104032409,New & Unused,99,2GB,Hynix,PC2-4200 / 533MHZ
Hynix DDR2 Server 2GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,38,59,osst-20111104033228,New & Unused,99,2GB,Hynix,PC2-4200 / 533MHZ
Infineon DDR2 2GB 2048MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110511080625,New & Unused,51,2GB,Qimonda / Infineon,PC2-4200 / 533MHz
Infineon DDR2 2GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110512030511,New & Unused,51,2GB,Qimonda / Infineon,PC2-4200 / 533MHz
Infineon DDR2 Server 2GB PC2-4200E 533MHZ  DRAM Memory Module ECC,38,59,osst-20111104035551,New & Unused,99,2GB,Qimonda / Infineon,PC2-4200 / 533MHz
Infineon DDR2 Server 2GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,38,59,osst-20111105014227,New & Unused,99,2GB,Qimonda / Infineon,PC2-4200 / 533MHz
Infineon DDR2 Server 2GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,38,59,osst-20111104055106,New & Unused,99,2GB,Qimonda / Infineon,PC2-4200 / 533MHz
Micron DDR2 2GB 2048MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110507045723,New & Unused,51,2GB,Micron,PC2-4200 / 533MHz
Micron DDR2 2GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110509025748,New & Unused,51,2GB,Micron,PC2-4200 / 533MHz
Micron DDR2 2GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110523035004,New & Unused,51,2GB,Micron,PC2-4200 / 533MHz
Micron DDR2 2GB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110523032149,New & Unused,51,2GB,Micron,PC2-4200 / 533MHz
Micron DDR2 Server 2GB PC2-4200E 533MHZ  DRAM Memory Module ECC ,38,59,osst-20111105032118,New & Unused,99,2GB,Micron,PC2-4200 / 533MHZ
Micron DDR2 Server 2GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,38,59,osst-20111105021703,New & Unused,99,2GB,Micron,PC2-4200 / 533MHZ
Micron DDR2 Server 2GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,38,59,osst-20111105030643,New & Unused,99,2GB,Micron,PC2-4200 / 533MHZ
Nanya DDR2 2GB 2048MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110509084824,New & Unused,51,2GB,Nanya,PC2-4200 / 533MHz
Nanya DDR2 2GB 2048MB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110524035621,New & Unused,51,2GB,Nanya,PC2-4200 / 533MHz
Nanya DDR2 2GB 2048MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110509082400,New & Unused,51,2GB,Nanya,PC2-4200 / 533MHz
Nanya DDR2 2GB 2048MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110524032337,New & Unused,51,2GB,Nanya,PC2-4200 / 533MHz
Nanya DDR2 Server 2GB PC2-4200E 533MHZ  DRAM Memory Module ECC ,38,59,osst-20111105033033,New & Unused,99,2GB,Nanya,PC2-4200 / 533MHz
Nanya DDR2 Server 2GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,38,59,osst-20111105035739,New & Unused,99,2GB,Nanya,PC2-4200 / 533MHz
Nanya DDR2 Server 2GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG ,38,59,osst-20111105035431,New & Unused,99,2GB,Nanya,PC2-4200 / 533MHz
Qimonda DDR2 2GB 2048MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110511080832,New & Unused,51,2GB,Qimonda / Infineon,PC2-4200 / 533MHz
Qimonda DDR2 2GB 2048MB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110521035037,New & Unused,51,2GB,Qimonda / Infineon,PC2-4200 / 533MHz
Qimonda DDR2 2GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110512023218,New & Unused,51,2GB,Qimonda / Infineon,PC2-4200 / 533MHz
Qimonda DDR2 2GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110521041622,New & Unused,51,2GB,Qimonda / Infineon,PC2-4200 / 533MHz
Qimonda DDR2 Server 2GB PC2-4200E 533MHZ  DRAM Memory Module ECC,38,59,osst-20111105085652,New & Unused,99,2GB,Qimonda / Infineon,PC2-4200 / 533MHz
Qimonda DDR2 Server 2GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,38,59,osst-20111105042131,New & Unused,99,2GB,Qimonda / Infineon,PC2-4200 / 533MHz
Qimonda DDR2 Server 2GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,38,59,osst-20111105043151,New & Unused,99,2GB,Qimonda / Infineon,PC2-4200 / 533MHz
Samsung DDR2 2GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110506084201,New & Unused,51,2GB,Samsung,PC2-4200 / 533MHZ
Samsung DDR2 2GB PC2-4200S 533MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110521020148,New & Unused,51,2GB,Samsung,PC2-4200 / 533MHZ
Samsung DDR2 2GB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110506080357,New & Unused,51,2GB,Samsung,PC2-4200 / 533MHZ
Samsung DDR2 2GB PC2-4200S 533MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110521014506,New & Unused,51,2GB,Samsung,PC2-4200 / 533MHZ
Samsung DDR2 Server 2GB PC2-4200E 533MHZ  DRAM Memory Module ECC,38,59,osst-20110909071409,New & Unused,99,2GB,Samsung,PC2-4200 / 533MHZ
Samsung DDR2 Server 2GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimn,38,59,osst-20110909073315,New & Unused,99,2GB,Samsung,PC2-4200 / 533MHZ
Samsung DDR2 Server 2GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,38,59,osst-20110909072253,New & Unused,99,2GB,Samsung,PC2-4200 / 533MHZ
Elixir DDR2 2GB 2048MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110511022702,New & Unused,51,2GB,Elixir,PC2-5300 / 667MHz
Elixir DDR2 2GB 2048MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110524035846,New & Unused,51,2GB,Elixir,PC2-5300 / 667MHz
Elixir DDR2 2GB 2048MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110510080718,New & Unused,51,2GB,Elixir,PC2-5300 / 667MHz
Elixir DDR2 2GB 2048MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110524031540,New & Unused,51,2GB,Elixir,PC2-5300 / 667MHz
Elpida DDR2 2GB 2048MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20101229054347,New & Unused,51,2GB,ELPIDA,PC2-5300 / 667MHz
Elpida DDR2 2GB 2048MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110524020543,New & Unused,51,2GB,ELPIDA,PC2-5300 / 667MHz
Elpida DDR2 2GB 2048MB PC2-6400S 800MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110506033136,New & Unused,51,2GB,ELPIDA,PC2-6400 / 800MHz
Elpida DDR2 2GB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110506040107,New & Unused,51,2GB,ELPIDA,PC2-5300 / 667MHz
Elpida DDR2 2GB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110524023958,New & Unused,51,2GB,ELPIDA,PC2-5300 / 667MHz
ELPIDA DDR2 Server 2GB PC2-5300E 667MHZ  DRAM Memory Module ECC,38,59,osst-20111103090756,New & Unused,99,2GB,ELPIDA,PC2-5300 / 667MHz
ELPIDA DDR2 Server 2GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,38,59,osst-20111104031138,New & Unused,99,2GB,ELPIDA,PC2-5300 / 667MHz
ELPIDA DDR2 Server 2GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,38,59,osst-20111103091621,New & Unused,99,2GB,ELPIDA,PC2-5300 / 667MHz
Hynix DDR2 2GB 2048MB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20101223054268,New & Unused,51,2GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 2GB 2048MB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110520080537,New & Unused,51,2GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 2GB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110520082738,New & Unused,51,2GB,Hynix,PC2-5300 / 667MHz
Hynix DDR2 Server 2GB PC2-5300E 667MHZ  DRAM Memory Module ECC,38,59,osst-20111104034214,New & Unused,99,2GB,Hynix,PC2-5300 / 667MHZ
Hynix DDR2 Server 2GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,38,59,osst-20111104032242,New & Unused,99,2GB,Hynix,PC2-5300 / 667MHZ
Hynix DDR2 Server 2GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,38,59,osst-20111104033430,New & Unused,99,2GB,Hynix,PC2-5300 / 667MHZ
Infineon DDR2 2GB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110512030648,New & Unused,51,2GB,Qimonda / Infineon,PC2-5300 / 667MHz
Infineon DDR2 Server 2GB PC2-5300E 667MHZ  DRAM Memory Module ECC,38,59,osst-20111104035945,New & Unused,99,2GB,Qimonda / Infineon,PC2-5300 / 667MHz
Infineon DDR2 Server 2GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,38,59,osst-20111105020206,New & Unused,99,2GB,Qimonda / Infineon,PC2-5300 / 667MHz
Infineon DDR2 Server 2GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,38,59,osst-20111104043330,New & Unused,99,2GB,Qimonda / Infineon,PC2-5300 / 667MHz
Micron DDR2 2GB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110509030042,New & Unused,51,2GB,Micron,PC2-5300 / 667MHz
Micron DDR2 2GB PC2-5300S 667MHz Lodimm Desktop Memory DRAM 240pin,28,59,osst-20110523034821,New & Unused,51,2GB,Micron,PC2-5300 / 667MHz
Micron DDR2 2GB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110507050214,New & Unused,51,2GB,Micron,PC2-5300 / 667MHz
Micron DDR2 2GB PC2-5300S 667MHz Sodimm Laptop Memory DRAM 200pin Notebook,28,59,osst-20110523032008,New & Unused,51,2GB,Micron,PC2-5300 / 667MHz
Micron DDR2 Server 2GB PC2-5300E 667MHZ  DRAM Memory Module ECC ,38,59,osst-20111105031949,New & Unused,99,2GB,Micron,PC2-5300 / 667MHZ
Micron DDR2 Server 2GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,38,59,osst-20111105021422,New & Unused,99,2GB,Micron,PC2-5300 / 667MHZ
Micron DDR2 Server 2GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,38,59,osst-20111105030838,New & Unused,99,2GB,Micron,PC2-5300 / 667MHZ
